1;1;0;0;0;0;0
2;1;0;0;0;0;0
3;1;0;0;0;0;0
4;1;0;0;0;0;0
5;1;0;0;0;0.1;0.04
6;1;0;0;0;0.02;0
7;1;0;0;0;0.02;0
8;1;0;0;0;0.02;0
9;1;0;0;0;0.1;0.04
10;1;0;0;0;0;0
11;1;0;0;0;0;0
12;1;0;0.156666666666667;0;0.02;0
13;1;0;0.156666666666667;0;0;0
14;1;0;0;0;0;0
