0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0.0109666666666667;0.0109666666666667;0.5;0
0;0;0;0;0;0;0;0;0;0.0517;0.0517;0.5;0
0;0;0;0;0;0;0;0;0;0.106533333333333;0.106533333333333;0.5;0
0;0;0;0;0;0;0;0;0;0.142566666666667;0.142566666666667;0.5;0
0;0;0;0;0;0;0;0;0;0.156666666666667;0.156666666666667;0.5;0
0;0;0;0;0;0;0;0;0;0.153533333333333;0.153533333333333;0.5;0
0;0;0;0;0;0;0;0;0;0.104966666666667;0.104966666666667;0.5;0
0;0;0;0;0;0;0;0;0;0.0282;0.0282;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
0;0;0;0;0;0;0;0;0;0;0;0.5;0
