0;0;0.0533206791356877;0;0.0533206791356877;0.0533206791356877;0.0533206791356877;0;0;0;0;0;0
0;0;0.0579243975662175;0;0.0579243975662175;0.0579243975662175;0.0579243975662175;0;0;0;0;0;0
0;0;0.0556496615938662;0;0.0556496615938662;0.0556496615938662;0.0556496615938662;0;0;0;0;0;0
0;0;0.0572662068715149;0;0.0572662068715149;0.0572662068715149;0.0572662068715149;0;0;0;0;0;0
0;0;0.0595373264114777;0;0.0595373264114777;0.0595373264114777;0.0595373264114777;0;0;0;0;0;0
0;0;0.0900274678787175;0;0.0900274678787175;0.0900274678787175;0.0900274678787175;0;0;0;0;0;0
0;0;0.124521;0;0.124521;0.124521;0.124521;0;0;0;0;0;0
0;0;0.113519812674257;0;0.113519812674257;0.113519812674257;0.113519812674257;0;0;0;0;0;0
0;0;0.104055609113615;0;0.104055609113615;0.104055609113615;0.104055609113615;0;0;0;0;0;0
0;0;0.0989528230134759;0;0.0989528230134759;0.0989528230134759;0.0989528230134759;0;0;0;0;0;0
0;0;0.0930616546526487;0;0.0930616546526487;0.0930616546526487;0.0930616546526487;0;0;0;0;0;0
0;0;0.0841579981122212;0;0.0841579981122212;0.0841579981122212;0.0841579981122212;0;0;0;0;0;0
0;0;0.0785995415311338;0;0.0785995415311338;0.0785995415311338;0.0785995415311338;0;0;0;0;0;0
0;0;0.0755472725952602;0;0.0755472725952602;0.0755472725952602;0.0755472725952602;0;0;0;0;0;0
0;0;0.0824510420248606;0;0.0824510420248606;0.0824510420248606;0.0824510420248606;0;0;0;0;0;0
0;0;0.0854454480425186;0;0.0854454480425186;0.0854454480425186;0.0854454480425186;0;0;0;0;0;0
0;0;0.0833153693657063;0;0.0833153693657063;0.0833153693657063;0.0833153693657063;0;0;0;0;0;0
0;0;0.0832864379065985;0;0.0832864379065985;0.0832864379065985;0.0832864379065985;0;0;0;0;0;0
0;0;0.0885700456261617;0;0.0885700456261617;0.0885700456261617;0.0885700456261617;0;0;0;0;0;0
0;0;0.0936909138882435;0;0.0936909138882435;0.0936909138882435;0.0936909138882435;0;0;0;0;0;0
0;0;0.0966274569876859;0;0.0966274569876859;0.0966274569876859;0.0966274569876859;0;0;0;0;0;0
0;0;0.100822518558318;0;0.100822518558318;0.100822518558318;0.100822518558318;0;0;0;0;0;0
0;0;0.0566731119598048;0;0.0566731119598048;0.0566731119598048;0.0566731119598048;0;0;0;0;0;0
0;0;0.0483155367100372;0;0.0483155367100372;0.0483155367100372;0.0483155367100372;0;0;0;0;0;0
